	movie_id	character	title	agent_verbs	patient_verbs	attributes	religion	age	Gender	title_embeddings
278	29309335	Rajan		['comes', 'starts', 'readies']	['marries']					
279	29309335	Shobha Mathur		['marries', 'finds', 'refuses', 'meets', 'end', 'lives']	['marrying', 'starts']	['blackmailing']				
280	13383298	Marhaban			['married']					
281	13383298	William Nessen	journalist	['thought']	['follows', 'married']	['journalist', 'man', 'travels']				
282	7483011	Tony Karcher								
283	7483011	Debbie				['wife']				
284	8633676	Anne				['wife']				
285	8633676	Graeme Obree		['has', 'regains', 'results', 'tries', 'makes', 'win', 'comes', 'breaks', 'evading', 'starts']	['determined', 'defend', 'given', 'receive', 'befriends', 'taunted', 'confronted', 'married']	['childhood', 'adult']			M	
286	2309020	Edith				['wife']				
287	2309020	Frank Enley		['helped', 'goes', 'confront']		['wife']				
288	3804955	Humbolt		['has', 'marries']						
289	3804955	Arline Davis			['marries']					
290	13348116	Eric		['become']						
291	2486990	George Logan		['notices']		['friends', 'husband']			M	
292	2486990	Cindy Campbell	singer	['loses', 'leave', 'encounters', 'stay', 'realises', 'pleads', 'reunites', 'accepts', 'remembers', 'manage', 'find', 'runs', 'tries', 'notices', 'confides', 'misses']	['throwing', 'swing', 'find', 'tells']	['match', 'neighbour', 'presence']			F	
293	9034057	Lillian			['exchange', 'dares']	['wife']				
294	9034057	Hank Rearden	inventor	['lives', 'rebuild', 'begin', 'continue', 'sell']		['gift', 'inventor', 'egotism', 'lobbyist']				
295	9034057	James Taggart	CEO						M	
296	35736458	Marcos	businessman	['sterile', 'takes', 'wealthy', 'want', 'kept', 'has', 'ambitious', 'worried', 'observes', 'makes', 'travels']	['lose']	['businessman']				
297	31086423	Linda White	housewife			['relationship']				
298	13495676	Harriet			['find']	['wife']				
299	13495676	Richard Sanders								
300	13495676	Jack Grefe	psychiatrist	['survived', 'devoted']	['called', 'arrive']	['patients', 'house']				
301	1975043	Aminah		['cries']		['wife']				
302	1975043	Aly Mansuh	king		['convinced', 'crushes']	['wife', 'city', 'Pillars', 'men', 'country', 'palace']			M	
303	23801123	Ofelia		['appears', 'seduces', 'make']	['turn']	['day']				
304	23801123	Eduardo				['room']				
305	4108752	Steve Peterson								
306	28442087	Christine Minetti		['closer']		['husband', 'fate', 'affair']				
307	28442087	Anton		['suspect', 'finds']		['studio', 'husband', 'deterioration']				
308	7816124	William Bradford								
309	7816124	Dorothy Bradford							F	
310	25575984	Gretchen	artist	['wife']	['kill']	['introducing', 'death', 'wife']				
311	25575984	Brent Keller		['breaks', 'grew', 'causes', 'sees', 'listening', 'disapproved', 'tells', 'offers', 'opens', 'spying', 'loses', 'has', 'shows', 'told', 'hospital', 'poisoned', 'wheel', 'uses', 'learns', 'runs', 'hides']	['told', 'take']	['upsets', 'assistant', 'background']				
312	33442164	Peter Graham			['requires', 'divulge']	['daughter', 'plan']				
313	11141678	Upendra	businessman	['affectionate', 'loving', 'marries', 'returns', 'meets', 'proposes', 'killed', 'attracted', 'died']	['set', 'defeated']	['photo', 'will', 'businessman', 'murder', 'mother', 'reincarnation']				
314	11141678	Devi		['she', 'woman', 'kill', 'understands', 'inherit', 'tells', 'feels', 'gets']	['marries', 'meets', 'meet', 'betrayed', 'explains', 'shocked', 'see']	['beauty']				
315	1649228	Sarah			['marry']	['girl']				
316	1649228	Larita		['takes']	['disapproves', 'married']	['suspecting', 'immorality', 'past']				
317	3752065	Jiménez Melquiades								
318	6627556	Komal		['agrees', 'hails']	['tells', 'marry', 'marry', 'accept']	['family']				
319	6627556	Jab Pyaar Kisise Hota Hai								
320	20586022	Nellie				['father', 'wife']				
321	20586022	Clark Cosgrove	patriarch	['creates', 'wants', 'goes']	['retrieve', 'dispel']	['patriarch', 'mother', 'law']			M	
322	1065214	Antonio Salieri		['sullen', 'convinces', 'know', 'concludes', 'hatches', 'absolves', 'transcribes', 'sees', 'attempts', 'finishes', 'learns', 'observes', 'presents', 'dwells', 'blesses', 'receives', 'begins', 'uninterested', 'takes']	['left', 'share', 'leave', 'tells', 'allow', 'visited']	['faith', 'objections', 'struggles', 'reels', 'trifle', 'tale', 'mediocrity']			M	
323	1065214	Constanze		['takes', 'leaves', 'locks', 'returns']		['wife']				
324	1065214	Karl	Emperor			['son']				
325	18973554	Emily		['appear', 'explain', 'asks', 'married', 'brings', 'cut', 'produces', 'holds']		['daughter', 'charms']				
326	18973554	Reggie Warren		['dismisses', 'tried', 'heads', 'has', 'man']	['disturbs', 'investigate', 'deny']	['Elemental']				
327	18973554	Susan		['possessed']		['wife']				
328	18973554	William Seaton	writer	['has', 'tries', 'leaves', 'starts', 'manages', 'escapes', 'writer']	['smash', 'mocking', 'rescue', 'break', 'attacked']	['wife', 'details']				
329	92684	Frederick	Lieutenant			['wife', 'loutish']				
330	92684	Laura Manion	Lt.	['doubted', 'wearing', 'killed', 'contacted', 'deny', 'cleared', 'drinker', 'claims']	['arrested', 'raped', 'found', 'beat', 'catches', 'raped', 'convicted']	['wife', 'motive', 'state', 'raping', 'Catholic', 'cross-examination', 'encounter']	Catholic			
331	11077335	Lara		['brings', 'living', 'boy', 'tries', 'him']	['shoot', 'convinces', 'serve', 'sees', 'marries', 'repelled', 'reunited', 'called']	['house', 'interests']				
332	11077335	Pasha Antipov	student general							
333	13913878	Menaka			['loved', 'married']					
334	13913878	Kumaran		['ditched']		['avenge']				
335	14736920	Nell		['plans', 'knocks', 'throws', 'marry', 'promises']	['claim', 'arrive', 'marry', 'stay']	['daughter', 'father']				
336	14736920	Badlands Blackie		['returns', 'reason', 'demands', 'notice', 'threatening', 'make']	['eliminate', 'claim']					
337	10553349	Charlie Chaplin								
338	10553349	Marilyn Monroe		['kills']					F	
339	2405253	Matt Buckner		['tells', 'raises', 'show', 'sits', 'walking', 'confronts', 'meeting', 'plays', 'finds', 'come', 'afraid', 'does', 'moves', 'pulls', 'returns', 'decides', 'meets', 'journo', 'reverses']	['confronts', 'warn', 'meant', 'take', 'speak', 'jumped', 'expelled', 'come', 'tells', 'fight', 'live', 'leave', 'inducted']	['befriend', 'journalism', 'defeating', 'sister']				
340	2405253	Shannon		['decides']	['head']	['sister']				
341	2405253	Steve Dunham	Major	['give', 'used', 'finds', 'left', 'asks']	['confronts', 'stabs', 'Major', 'blaming', 'help']	['attempt', 'brother']				
342	722340	Forsythe				['tycoon']				
343	722340	Blake Carrington		['toasts', 'regains', 'reconcile']		['overjoyed', 'downfall', 'daughter', 'life', 'son']				
344	67427	Ellen				['wife', 'body']				
345	67427	Andrew Dunleavy								
346	8356351	Jill Ireland								
347	8356351	Bronson				['wife']				
348	8356351	Joseph Valachi		['informant', 'shown', 'kills', 'marries', 'shoots', 'kisses', 'becomes']	['named']	['rise', 'traces']				
349	19094868	Jen				['wife']				
350	19094868	Colin Barrow		['flees', 'takes']		['shuttle', 'other']			M	
351	6858770	Sarada		['knows', 'insists', 'tries', 'stumbles']	['disturbed', 'act']	['woman', 'name']				
352	6858770	Dileep	businessman	['marry', 'falling', 'finds', 'stumbling', 'told', 'businessman']	['caught']	['garden', 'father', 'salvation', 'mansion']				
353	14324889	Lili Ravenel		['perform', 'making', 'runs', 'goes', 'works']	['see']	['station', 'parents', 'mother', 'suspicions', 'search']			F	
354	14324889	Maurice		['allows', 'threatens']	['remove', 'married']	['parents']				
355	7146019	Brian Carey		['pretend']	['date']					
356	7833777	Camille Bliss			['accused', 'murdered']					
357	7833777	Clovis				['husband']				
358	7833777	Arthur				['lover']				
359	35260006	Raghunandan		['ex-Bank', 'prefers']	['live', 'bothered']	['life', 'addiction']				
360	35260006	Meera				['son', 'ex-wife']				
361	4037159	Jeff		['takes', 'removes', 'flees', 'kidnaps', 'called', 'go']	['flees', 'rescue', 'meets', 'meet']	['fan', 'outs', 'son', 'upsetting', 'mother']				
362	18650233	Caleb Hogan		['believes', 'insists']	['faced']	['son']				
363	307690	Joan Frost		['sleeping']		['killing', 'wife', 'mission']				
364	307690	William Lee	writer	['influence', 'dismisses', 'completes', 'kills', 'produces', 'flees', 'exterminator']	['arrested']					
365	29607299	Sowmya	Manager	['decides', 'married', 'escapes', 'granddaughter', 'accepts', 'shifts', 'gets', 'starts']	['demeans', 'help', 'receive']	['hand', 'blood', 'love', 'son']				
366	17177246	Elena		['notices', 'enter', 'get', 'embraces', 'able', 'follow']	['forgive']	['wife']				
367	17177246	Mark Walsh	photojournalist	['head', 'thinks', 'followed', 'concerned', 'takes', 'picked', 'drawing', 'attempted']	['getting', 'talk', 'face', 'get', 'seen', 'open']				M	
368	24165863	Vic Brennan	sailor		['save']					
369	5020056	Cherie				['wife']				
370	5020056	Tony Blair	leader Home Secretary spokesman Chancellor	['offers', 'stand', 'discuss', 'gone', 'makes', 'decides', 'tells', 'won']	['sees', 'appoints', 'stand', 'spokesman', 'arrange']	['plan', 'camp']			M	
371	6305925	Audrey				['wife']				
372	6305925	Charles Farmer							M	
373	2400883	Ko Chun		['living', 'proclaims', 'arrives', 'reveals', 'becomes', 'gains', 'promising', 'declines', 'arrive', 'agrees', 'killed', 'travels', 'demands', 'notices', 'prepare', 'beaten', 'ends']	['goad', 'depart', 'confront', 'discover', 'beaten', 'warn', 'asks', 'kill', 'promise']	['friend', 'title', 'opponent']			M	
374	20760084	Elsa			['stopped']					
375	20760084	Martin Schulz		['sends', 'desists', 'joins', 'hiding', 'becomes', 'return', 'makes', 'begins', 'refuses', 'meets', 'continues', 'considers', 'lies', 'states']	['protest', 'receive', 'let', 'tells']	['son', 'wife', 'estate']			M	
376	180974	Paul Ward	teacher inventor	['selling', 'inventor', 'asks', 'develops']	['persuades', 'sell']	['students', 'teacher', 'invention', 'household']				
377	10320498	Orked		['took', 'discovered', 'come', 'meets']	['seen']	['father', 'romance']				
378	10320498	Ariff		['seeing']		['man']				
379	19226290	Traitle Groshkover		['laughs', 'arrives', 'dead']	['invited']					
380	19226290	Sy Ableman		['liked']	['killed', 'involved']	['funeral', 'insistence']			M	
381	2237290	Ann		['falls', 'hopes']	['marries', 'attracted']	['friend', 'back']				
382	2237290	Diana Medford		['throws', 'realize', 'becomes']	['attracted']	['behavior']				
383	8425494	Srividhya		['rises', 'makes']						
384	29828688	Calvin		['helps']	['tells', 'see']	['husband']			M	
385	29828688	Harold	boss	['put', 'tells', 'fighting', 'acted', 'sort']	['tells', 'see']	['husband', 'garage']			M	
386	29828688	Kimberly		['mother', 'present', 'sorts', 'have', 'arrives', 'start', 'refuses']	['forgives', 'fight', 'raped', 'finds']	['house']		13 years old	F	
387	29828688	Tammy	boss	['arrives', 'start', 'works', 'tells', 'sort', 'have', 'acted', 'fighting']	['tells', 'fight', 'see', 'called']	['children']			F	
388	20928397	Señorella		['married']	['tosses']	['strapmother', 'tied']				
389	10523484	Durga		['unwilling']	['leave', 'marry']	['girl', 'daughter', 'mother']				
390	10523484	Kunal Singh		['marry', 'grows']	['devastated']	['grandson']			M	
391	29636093	Vicky		['wins', 'get', 'poles', 'going', 'ready', 'compromises', 'conveys', 'manages', 'returns', 'begins', 'marrying', 'receives', 'decides', 'lives', 'modern', 'marry']	['accept', 'compromise', 'win', 'matched', 'fall', 'marry']	['love', 'shock', 'expert', 'parents', 'principles', 'friend', 'father']			M	
392	29636093	Maggie		['understands', 'accepts']	['marry']	['sister', 'relatives', 'girl', 'father']				
393	5106720	Caroline Sullivan		['cradles', 'enters', 'becoming', 'seizes']	['restrained']	['remnant', 'daughter', 'father']				
394	5106720	Paul Mckeever								
395	5179684	Seema				['wife']				
396	5179684	Hari	judge	['brought', 'steps', 'judge', 'leave', 'defends']	['shoot']	['their', 'older']				
397	1844854	Jake Terrell	scientist							
398	61530	John R. Frost	matron							
399	61530	John R Frost	owner	['broadcast', 'tells', 'offers', 'flees', 'signs']	['tells', 'sponsor']	['wife', 'wife', 'breaks', 'bag', 'matron']				
400	6492828	Maria		['speaks']	['accuses', 'befriended']	['husband', 'interrogation', 'beauty']				
401	6492828	Antonio			['imprisoned']	['husband']				
402	3670013	Paul Bern								
403	3670013	Harlow			['leads']					
404	915487	Betty Lou Perkins	librarian						F	
405	6699053	Edith			['trapped']	['wife', 'aid']				
406	6699053	Jim Roberts							M	
407	6699053	Frank Merrill	pilot							
408	10621215	Radhika			['married']					
409	10621215	Arun	reporter saint	['finds', 'says', 'goes', 'is', 'comes']	['married', 'named', 'christened']	['beard', 'twin', 'party', 'cut']				
410	18586624	Lonnie Wilson		['serving', 'incites', 'defend', 'gives']	['kill', 'take', 'catches', 'bribed']					
411	18586624	Ned Thomas		['return', 'verifies']	['incites']					
412	13308646	Rosaura Revueltas	actress		['smuggled', 'deports', 'shot']					
413	13308646	Ramon Quintero	actress							
414	26308243	Pattabhiraman	Captain	['led', 'discovers', 'killed']						
415	26308243	Nandu			['injured']	['husband']				
416	10487	Henrietta		['killed']	['kills']	['wife']				
417	10487	Knowby	Professor			['father']				
418	20119087	Edward Dennison		['be', 'elaborates', 'holds', 'which', 'makes', 'acts', 'way', 'give', 'shoots', 'leaves', 'loses', 'leader', 'forces']	['doubted']	['power', 'notes']			M	
419	20119087	Martha Dennison		['slaps', 'takes', 'explains', 'admits']		['offer']			F	
420	1365735	William Russell		['threatens', 'intellectual', 'pretends', 'shocks', 'candidates', 'finding']	['grab', 'press', 'use', 'prefers', 'attacks', 'knows']	['advisors', 'much', 'aides']				
421	1365735	Alice				['wife']				
422	31743693	Bilkis		['leave', 'wanted', 'evade', 'profession']	['have', 'involved', 'captured', 'sheltered']	['parents', 'husband', 'fated', 'character']				
423	31743693	Hasan Ahmed	journalist							
424	20066135	Pete		['runs', 'forces']	['stabs', 'bribe']					
425	20066135	Julia Thomas		['lied', 'seems', 'stabs', 'placates', 'pleads']	['care']				F	
426	8711984	Mary Ann Robinson								
427	8711984	Mike	mechanic	['insists', 'left', 'says']	['marries']	['mechanic']				
428	73875	Frank Pentangeli		['dead', 'attempt', 'unhappy', 'meets', 'denies']	['tells', 'prepared', 'confirm', 'visits']				M	
429	73875	Carmela				['wife']				
430	73875	Vito Corleone		['has', 'lives', 'works']		['spate']		nine - year - old	M	
431	12113134	Nirmala		['prove']	['marries']				F	
432	12113134	Kishore		['escapes', 'marries']					M	
433	1273619	Eisenstein	Colonel			['British']				
434	16762061	Sufiah		['feels', 'throws']	['awakened']	['protests']				
435	16762061	Kazman		['husband']						
436	8997652	Paul Racine	executive	['announces', 'free', 'spends', 'awakes', 'return', 'leaves', 'caught', 'discovers', 'manages', 'remain', 'stabs', 'finds', 'left']	['uses', 'kill', 'murder', 'injure', 'decapitate', 'together', 'released', 'take']	['whereabouts', 'injuries', 'gentle', 'compassionate']			M	
437	8997652	Mieko		['free', 'defeat', 'grows', 'decide']	['together', 'take', 'kill']	['instructions', 'helpless', 'assistance', 'wounded']				
438	2378208	Nick Tellis		['visits', 'tells', 'locks', 'has', 'retrieves', 'visit', 'discovers', 'manages', 'getting', 'confronts', 'shoots', 'breaks', 'reluctant', 'becomes', 'runs', 'leaves', 'enters', 'turns', 'asks', 'chases']	['shoot', 'told', 'wounding', 'informed', 'persuaded', 'return', 'confronted', 'aid']	['reason', 'scene', 'arms', 'cover', 'wife']			M	
439	2378208	Michael Calvess		['shot', 'went', 'it', 'died', 'took', 'tried', 'one']	['trailing', 'make', 'confirm']	['killer', 'murder', 'death', 'murdering', 'wife', 'badge', 'degeneration', 'murder', 'defending', 'enough', 'wife']				
440	2378208	Kathryn			['visits']	['wife']				
441	2102508	Jay			['marries']	['man', 'wedding']			M	
442	2102508	Madge		['angry', 'marries', 'overweight']						
443	31163724	Alice		['ended']		['wife']				
444	31163724	Adrian Carmichael		['learns']	['visits']	['kids']				
445	35884550	Bernadine		['friends', 'has']						
446	35884550	Gloria		['deals']						
447	35884550	Marvin				['husband']				
448	2600144	Rita	Vice President	['marry', 'find', 'discovers', 'returns']	['find']	['pimp', 'chambers', 'named']			F	
449	28756896	Thara		['love']		['story']			F	
450	28756896	Nandan		['love']		['story']				
451	4083603	Cheryl		['jail', 'calls', 'tells', 'have', 'afraid', 'asks']	['thinks', 'released', 'worried', 'takes', 'captured']	['parole', 'possession']				
452	4083603	Ray Talloway	manager owner	['intends', 'asking', 'leave', 'reaches', 'does', 'asleep', 'lost', 'receives', 'arrive', 'kidnaps', 'claims', 'drive', 'has', 'bailed', 'living']	['frighten', 'open', 'allows']	['surprise', 'car', 'son', 'girlfriend']				
453	4083603	Alex		['leaves', 'fled', 'kidnap', 'appeared', 'takes', 'have']	['check']	['husband']				
454	2317340	Jason Voorhees		['distracted', 'cuts', 'raises', 'chases', 'keeps', 'dispatched', 'taken', 'survived', 'proceeds', 'emerges', 'attacks', 'squeezes', 'killed']	['hack', 'sees', 'hits', 'attack']	['unmasked', 'body', 'reclusive']				
455	23775497	Mary Bennett		['pregnant', 'thinks', 'make', 'convinces']	['warns', 'determined', 'find', 'inform']	['friend', 'instincts', 'hatred']			F	
